qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qseqid_ID,qseqid_genome_length,protein_ncbi_acc,definition,virus,protein_length,genome_ncbi_acc,sseqid_genome_length,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Virus REFSEQ accession,Genome coverage,Genome composition,Host source,conserved_AA_#
AT10B_S2_NODE_1_length_122269_cov_11.242561_152,ASR75431.1,70.4,71,19,1,1,71,1,69,6.1399999999999995e-30,103.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,ASR75431.1,hypothetical protein SEA_MILDRED21_23,Streptomyces phage Mildred21,80.0,MF155946.1,131976.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus mildred21,E,Streptomyces phage Mildred21,,,MF155946,NC_042008,Complete genome,dsDNA,bacteria,49.984
AT10B_S2_NODE_1_length_122269_cov_11.242561_153,QGH76336.1,80.4,219,43,0,4,222,3,221,1.2799999999999999e-128,364.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QGH76336.1,ThyX-like thymidylate synthase,Streptomyces phage Daubenski,229.0,MN444876.1,133090.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus daubenski,E,Streptomyces phage Daubenski,,,MN444876,NC_055822,Complete genome,dsDNA,bacteria,176.07600000000002
AT10B_S2_NODE_1_length_122269_cov_11.242561_154,CBV65221.1,48.9,47,20,1,3,45,86,132,8.05e-08,47.8,AT10B_S15_NODE_1_length_45468_cov_7,103329,CBV65221.1,"hypothetical phage protein, partial",Salmonella phage Vi06,158.0,FR667955.1,38368.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Teseptimavirus,,Teseptimavirus Vi06,E,Salmonella phage Vi06,,,FR667955,NC_015271,Complete genome,dsDNA,bacteria,22.982999999999997
AT10B_S2_NODE_1_length_122269_cov_11.242561_155,QJD50776.1,61.0,182,68,1,2,180,3,184,4.06e-84,248.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QJD50776.1,MutT-like nucleotide pyrophosphohydrolase,Streptomyces phage Bmoc,184.0,MT310865.1,132885.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus bmoc,E,Streptomyces phage Bmoc,,,MT310865,NC_055842,Complete genome,dsDNA,bacteria,111.02000000000001
AT10B_S2_NODE_1_length_122269_cov_11.242561_156,QDK02886.1,68.5,54,17,0,1,54,1,54,2.45e-17,69.7,AT10B_S15_NODE_1_length_45468_cov_7,103329,QDK02886.1,hypothetical protein SEA_BRAELYN_28,Streptomyces phage Braelyn,54.0,MN096371.1,131234.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus braelyn,E,Streptomyces phage Braelyn,,,MN096371,NC_055813,Complete genome,dsDNA,bacteria,36.99
AT10B_S2_NODE_1_length_122269_cov_11.242561_157,AST15258.1,66.0,47,16,0,5,51,4,50,2.24e-13,59.7,AT10B_S15_NODE_1_length_45468_cov_7,103329,AST15258.1,hypothetical protein SEA_SAMISTI12_26,Streptomyces phage Samisti12,57.0,MF347639.1,133710.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus samisti12,E,Streptomyces phage Samisti12,,,MF347639,NC_042012,Complete genome,dsDNA,bacteria,31.02
AT10B_S2_NODE_1_length_122269_cov_11.242561_158,QJD50779.1,70.5,105,23,2,4,102,5,107,1.15e-44,142.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QJD50779.1,hypothetical protein SEA_BMOC_29,Streptomyces phage Bmoc,107.0,MT310865.1,132885.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus bmoc,E,Streptomyces phage Bmoc,,,MT310865,NC_055842,Complete genome,dsDNA,bacteria,74.025
AT10B_S2_NODE_1_length_122269_cov_11.242561_159,AIW02533.1,78.8,288,57,3,1,287,1,285,1.21e-142,405.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,AIW02533.1,hypothetical protein PBI_JAY2JAY_34,Streptomyces phage Jay2Jay,289.0,KM652554.1,133531.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus jay2jay,E,Streptomyces phage Jay2jay,,,KM652554,NC_029098,Complete genome,dsDNA,bacteria,226.944
AT10B_S2_NODE_1_length_122269_cov_11.242561_161,AXH49222.1,42.9,56,30,1,1,56,2,55,1.93e-11,55.1,AT10B_S15_NODE_1_length_45468_cov_7,103329,AXH49222.1,hypothetical protein SEA_BLUEEYEDBEAUTY_79,Streptomyces phage Blueeyedbeauty,57.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,24.024
AT10B_S2_NODE_1_length_122269_cov_11.242561_162,ASR77301.1,66.7,54,18,0,1,54,1,54,4.7e-24,86.7,AT10B_S15_NODE_1_length_45468_cov_7,103329,ASR77301.1,hypothetical protein SEA_NOOTNOOT_31,Streptomyces phage NootNoot,54.0,MF347636.1,131086.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus nootnoot,E,Streptomyces phage NootNoot,,,MF347636,NC_042009,Complete genome,dsDNA,bacteria,36.018
AT10B_S2_NODE_1_length_122269_cov_11.242561_164,QBP30836.1,77.1,157,32,1,1,153,1,157,2.38e-86,251.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QBP30836.1,HNH endonuclease,Streptomyces phage EGole,157.0,MK494112.1,135653.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus egole,E,Streptomyces phage Egole,,,MK494112,NC_055791,Complete genome,dsDNA,bacteria,121.047
AT10B_S2_NODE_1_length_122269_cov_11.242561_165,AXH69566.1,54.9,142,58,3,26,166,45,181,2.3299999999999998e-45,149.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,AXH69566.1,endolysin,Streptomyces phage LukeCage,181.0,MH590597.1,133195.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Karimacvirus,,Streptomyces virus LukeCage,E,Streptomyces phage LukeCage,,,MH590597,NC_048723,Complete genome,dsDNA,bacteria,77.958
AT10B_S2_NODE_1_length_122269_cov_11.242561_166,QJD50787.1,60.7,56,22,0,1,56,1,56,3.39e-18,72.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QJD50787.1,hypothetical protein SEA_BMOC_38,Streptomyces phage Bmoc,56.0,MT310865.1,132885.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus bmoc,E,Streptomyces phage Bmoc,,,MT310865,NC_055842,Complete genome,dsDNA,bacteria,33.992000000000004
AT10B_S2_NODE_1_length_122269_cov_11.242561_168,ASR77527.1,83.6,299,47,2,1,298,25,322,6.7900000000000005e-192,531.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,ASR77527.1,glycosyltransferase,Streptomyces phage Paradiddles,322.0,MF347637.1,133486.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus paradiddles,E,Streptomyces phage Paradiddles,,,MF347637,NC_042010,Complete genome,dsDNA,bacteria,249.964
AT10B_S2_NODE_1_length_122269_cov_11.242561_169,QJD50790.1,90.2,650,61,1,1,650,1,647,0.0,1193.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QJD50790.1,ribonucleotide reductase,Streptomyces phage Bmoc,647.0,MT310865.1,132885.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus bmoc,E,Streptomyces phage Bmoc,,,MT310865,NC_055842,Complete genome,dsDNA,bacteria,586.3000000000001
AT10B_S2_NODE_1_length_122269_cov_11.242561_17,AGE58821.1,35.1,265,148,10,2,247,6,265,9.79e-35,127.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,AGE58821.1,glycosyltransferase,Paramecium bursaria Chlorella virus NYs1,270.0,JX997183.1,348463.0,,,,,,,,,,,,,,,,,,,,,,,,,93.015
AT10B_S2_NODE_1_length_122269_cov_11.242561_170,AYB70884.1,72.6,303,76,4,5,307,1,296,2.26e-147,418.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,AYB70884.1,LysM-like peptidoglycan-binding protein,Streptomyces phage Yaboi,297.0,MH727564.1,131250.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Karimacvirus,,Streptomyces virus Yaboi,E,Streptomyces phage Yaboi,,,MH727564,NC_048730,Complete genome,dsDNA,bacteria,219.97799999999998
AT10B_S2_NODE_1_length_122269_cov_11.242561_171,QJD50792.1,74.5,580,146,2,1,578,1,580,0.0,880.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QJD50792.1,hypothetical protein SEA_BMOC_43,Streptomyces phage Bmoc,580.0,MT310865.1,132885.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus bmoc,E,Streptomyces phage Bmoc,,,MT310865,NC_055842,Complete genome,dsDNA,bacteria,432.09999999999997
AT10B_S2_NODE_1_length_122269_cov_11.242561_172,QJD50793.1,83.8,111,18,0,1,111,1,111,1.08e-68,203.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QJD50793.1,hypothetical protein SEA_BMOC_44,Streptomyces phage Bmoc,111.0,MT310865.1,132885.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus bmoc,E,Streptomyces phage Bmoc,,,MT310865,NC_055842,Complete genome,dsDNA,bacteria,93.018
AT10B_S2_NODE_1_length_122269_cov_11.242561_173,QDH93915.1,90.1,525,51,1,1,524,1,525,0.0,933.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QDH93915.1,portal protein,Streptomyces phage Evy,525.0,MK977711.1,132977.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus evy,E,Streptomyces phage Evy,,,MK977711,NC_055809,Complete genome,dsDNA,bacteria,473.025
AT10B_S2_NODE_1_length_122269_cov_11.242561_174,AIW02551.1,75.8,149,36,0,1,149,1,149,7.36e-85,247.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,AIW02551.1,hypothetical protein PBI_JAY2JAY_53,Streptomyces phage Jay2Jay,149.0,KM652554.1,133531.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus jay2jay,E,Streptomyces phage Jay2jay,,,KM652554,NC_029098,Complete genome,dsDNA,bacteria,112.942
AT10B_S2_NODE_1_length_122269_cov_11.242561_175,QGH76358.1,83.8,427,51,2,1,409,1,427,1.7099999999999998e-216,602.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QGH76358.1,capsid maturation protease,Streptomyces phage Daubenski,427.0,MN444876.1,133090.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus daubenski,E,Streptomyces phage Daubenski,,,MN444876,NC_055822,Complete genome,dsDNA,bacteria,357.82599999999996
AT10B_S2_NODE_1_length_122269_cov_11.242561_176,ASR75455.1,93.7,331,21,0,1,331,1,331,3.3399999999999996e-228,625.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,ASR75455.1,major capsid protein,Streptomyces phage Mildred21,331.0,MF155946.1,131976.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus mildred21,E,Streptomyces phage Mildred21,,,MF155946,NC_042008,Complete genome,dsDNA,bacteria,310.147
AT10B_S2_NODE_1_length_122269_cov_11.242561_177,ASR77756.1,75.9,133,29,1,1,130,1,133,9.210000000000001e-66,197.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,ASR77756.1,hypothetical protein SEA_PEEBS_50,Streptomyces phage Peebs,133.0,MF347638.1,133047.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus peebs,E,Streptomyces phage Peebs,,,MF347638,NC_042011,Complete genome,dsDNA,bacteria,100.94700000000002
AT10B_S2_NODE_1_length_122269_cov_11.242561_178,AXQ63303.1,60.2,128,50,1,1,127,1,128,3.93e-49,155.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,AXQ63303.1,hypothetical protein SEA_COMRADE_30,Streptomyces phage Comrade,128.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,77.05600000000001
AT10B_S2_NODE_1_length_122269_cov_11.242561_180,QJD50799.1,64.8,301,94,3,1,300,1,290,1.55e-139,397.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QJD50799.1,head-to-tail adaptor,Streptomyces phage Bmoc,290.0,MT310865.1,132885.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus bmoc,E,Streptomyces phage Bmoc,,,MT310865,NC_055842,Complete genome,dsDNA,bacteria,195.04799999999997
AT10B_S2_NODE_1_length_122269_cov_11.242561_181,QGH76362.1,89.5,162,17,0,1,162,1,162,1.59e-106,303.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QGH76362.1,hypothetical protein SEA_DAUBENSKI_54,Streptomyces phage Daubenski,162.0,MN444876.1,133090.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus daubenski,E,Streptomyces phage Daubenski,,,MN444876,NC_055822,Complete genome,dsDNA,bacteria,144.99
AT10B_S2_NODE_1_length_122269_cov_11.242561_182,QBP30851.1,79.2,264,55,0,1,264,3,266,1.38e-155,436.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QBP30851.1,hypothetical protein SEA_EGOLE_55,Streptomyces phage EGole,266.0,MK494112.1,135653.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus egole,E,Streptomyces phage Egole,,,MK494112,NC_055791,Complete genome,dsDNA,bacteria,209.08800000000002
AT10B_S2_NODE_1_length_122269_cov_11.242561_183,ASR77760.1,79.8,168,33,1,1,168,1,167,1.73e-97,281.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,ASR77760.1,hypothetical protein SEA_PEEBS_54,Streptomyces phage Peebs,168.0,MF347638.1,133047.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus peebs,E,Streptomyces phage Peebs,,,MF347638,NC_042011,Complete genome,dsDNA,bacteria,134.064
AT10B_S2_NODE_1_length_122269_cov_11.242561_184,QGH76365.1,91.3,207,18,0,1,207,1,207,1.59e-130,367.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QGH76365.1,major tail protein,Streptomyces phage Daubenski,207.0,MN444876.1,133090.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus daubenski,E,Streptomyces phage Daubenski,,,MN444876,NC_055822,Complete genome,dsDNA,bacteria,188.99099999999999
AT10B_S2_NODE_1_length_122269_cov_11.242561_185,ASR77762.1,87.7,114,14,0,1,114,1,114,1.91e-68,203.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,ASR77762.1,hypothetical protein SEA_PEEBS_56,Streptomyces phage Peebs,114.0,MF347638.1,133047.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus peebs,E,Streptomyces phage Peebs,,,MF347638,NC_042011,Complete genome,dsDNA,bacteria,99.978
AT10B_S2_NODE_1_length_122269_cov_11.242561_186,ASR75463.1,84.3,89,14,0,1,89,1,89,1.05e-49,154.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,ASR75463.1,hypothetical protein SEA_MILDRED21_56,Streptomyces phage Mildred21,89.0,MF155946.1,131976.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus mildred21,E,Streptomyces phage Mildred21,,,MF155946,NC_042008,Complete genome,dsDNA,bacteria,75.027
AT10B_S2_NODE_1_length_122269_cov_11.242561_187,AIW02562.1,74.6,2123,506,10,1,2111,1,2102,0.0,2655.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,AIW02562.1,tape measure protein,Streptomyces phage Jay2Jay,2103.0,KM652554.1,133531.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus jay2jay,E,Streptomyces phage Jay2jay,,,KM652554,NC_029098,Complete genome,dsDNA,bacteria,1583.7579999999998
AT10B_S2_NODE_1_length_122269_cov_11.242561_188,AIW02563.1,88.7,133,15,0,1,133,1,133,3.88e-86,249.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,AIW02563.1,hypothetical protein PBI_JAY2JAY_65,Streptomyces phage Jay2Jay,133.0,KM652554.1,133531.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus jay2jay,E,Streptomyces phage Jay2jay,,,KM652554,NC_029098,Complete genome,dsDNA,bacteria,117.971
AT10B_S2_NODE_1_length_122269_cov_11.242561_189,ASR75466.1,80.2,1064,208,2,1,1061,1,1064,0.0,1768.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,ASR75466.1,minor tail protein,Streptomyces phage Mildred21,1065.0,MF155946.1,131976.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus mildred21,E,Streptomyces phage Mildred21,,,MF155946,NC_042008,Complete genome,dsDNA,bacteria,853.3280000000001
AT10B_S2_NODE_1_length_122269_cov_11.242561_19,ASR75499.1,76.5,204,47,1,1,203,1,204,2.23e-111,319.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,ASR75499.1,thymidylate kinase,Streptomyces phage Mildred21,206.0,MF155946.1,131976.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus mildred21,E,Streptomyces phage Mildred21,,,MF155946,NC_042008,Complete genome,dsDNA,bacteria,156.06
AT10B_S2_NODE_1_length_122269_cov_11.242561_190,AIW02565.1,77.3,119,27,0,1,119,1,119,1.69e-58,178.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,AIW02565.1,hypothetical protein PBI_JAY2JAY_67,Streptomyces phage Jay2Jay,120.0,KM652554.1,133531.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus jay2jay,E,Streptomyces phage Jay2jay,,,KM652554,NC_029098,Complete genome,dsDNA,bacteria,91.987
AT10B_S2_NODE_1_length_122269_cov_11.242561_191,QGH76372.1,84.9,265,39,1,1,264,1,265,3.9800000000000005e-157,439.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QGH76372.1,minor tail protein,Streptomyces phage Daubenski,265.0,MN444876.1,133090.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus daubenski,E,Streptomyces phage Daubenski,,,MN444876,NC_055822,Complete genome,dsDNA,bacteria,224.985
AT10B_S2_NODE_1_length_122269_cov_11.242561_192,AXH67259.1,70.0,793,232,5,1,788,1,792,0.0,1045.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,AXH67259.1,minor tail protein,Streptomyces phage Wollford,2004.0,MH576968.1,133007.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Karimacvirus,,Streptomyces virus Wollford,E,Streptomyces phage Wollford,,,MH576968,NC_048722,Complete genome,dsDNA,bacteria,555.1
AT10B_S2_NODE_1_length_122269_cov_11.242561_194,QGH76374.1,65.7,70,24,0,2,71,3,72,1.48e-26,94.4,AT10B_S15_NODE_1_length_45468_cov_7,103329,QGH76374.1,hypothetical protein SEA_DAUBENSKI_66,Streptomyces phage Daubenski,74.0,MN444876.1,133090.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus daubenski,E,Streptomyces phage Daubenski,,,MN444876,NC_055822,Complete genome,dsDNA,bacteria,45.99
AT10B_S2_NODE_1_length_122269_cov_11.242561_195,ASR77330.1,82.8,145,25,0,1,145,1,145,1.06e-87,254.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,ASR77330.1,hypothetical protein SEA_NOOTNOOT_62,Streptomyces phage NootNoot,146.0,MF347636.1,131086.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus nootnoot,E,Streptomyces phage NootNoot,,,MF347636,NC_042009,Complete genome,dsDNA,bacteria,120.05999999999999
AT10B_S2_NODE_1_length_122269_cov_11.242561_196,AIW02570.1,84.4,122,19,0,1,122,1,122,5.31e-81,235.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,AIW02570.1,hypothetical protein PBI_JAY2JAY_72,Streptomyces phage Jay2Jay,122.0,KM652554.1,133531.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus jay2jay,E,Streptomyces phage Jay2jay,,,KM652554,NC_029098,Complete genome,dsDNA,bacteria,102.968
AT10B_S2_NODE_1_length_122269_cov_11.242561_197,AXH69953.1,84.9,93,14,0,1,93,1,93,4.44e-62,185.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,AXH69953.1,HNH endonuclease,Streptomyces phage Karimac,94.0,MH590599.1,131909.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Karimacvirus,,Streptomyces virus Karimac,E,Streptomyces phage Karimac,,,MH590599,NC_048724,Complete genome,dsDNA,bacteria,78.95700000000001
AT10B_S2_NODE_1_length_122269_cov_11.242561_198,QJD50816.1,93.2,251,17,0,1,251,1,251,5.43e-187,514.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QJD50816.1,metallophosphoesterase,Streptomyces phage Bmoc,251.0,MT310865.1,132885.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus bmoc,E,Streptomyces phage Bmoc,,,MT310865,NC_055842,Complete genome,dsDNA,bacteria,233.932
AT10B_S2_NODE_1_length_122269_cov_11.242561_199,AYB70909.1,81.9,83,13,1,1,81,1,83,7.940000000000001e-35,115.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,AYB70909.1,hypothetical protein SEA_YABOI_72,Streptomyces phage Yaboi,83.0,MH727564.1,131250.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Karimacvirus,,Streptomyces virus Yaboi,E,Streptomyces phage Yaboi,,,MH727564,NC_048730,Complete genome,dsDNA,bacteria,67.977
AT10B_S2_NODE_1_length_122269_cov_11.242561_2,QBP30876.1,84.6,254,35,2,1,250,1,254,4.4699999999999996e-150,421.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QBP30876.1,DNA binding protein,Streptomyces phage EGole,254.0,MK494112.1,135653.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus egole,E,Streptomyces phage Egole,,,MK494112,NC_055791,Complete genome,dsDNA,bacteria,214.884
AT10B_S2_NODE_1_length_122269_cov_11.242561_20,ASR77798.1,90.2,102,10,0,3,104,5,106,1.3400000000000002e-66,197.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,ASR77798.1,hypothetical protein SEA_PEEBS_93,Streptomyces phage Peebs,106.0,MF347638.1,133047.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus peebs,E,Streptomyces phage Peebs,,,MF347638,NC_042011,Complete genome,dsDNA,bacteria,92.004
AT10B_S2_NODE_1_length_122269_cov_11.242561_200,QGH76381.1,73.0,159,41,1,1,157,1,159,4.9600000000000004e-85,248.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QGH76381.1,hypothetical protein SEA_DAUBENSKI_73,Streptomyces phage Daubenski,159.0,MN444876.1,133090.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus daubenski,E,Streptomyces phage Daubenski,,,MN444876,NC_055822,Complete genome,dsDNA,bacteria,116.07000000000001
AT10B_S2_NODE_1_length_122269_cov_11.242561_201,QJD50820.1,69.9,93,27,1,1,93,1,92,4.65e-34,115.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,QJD50820.1,hypothetical protein SEA_BMOC_71,Streptomyces phage Bmoc,99.0,MT310865.1,132885.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus bmoc,E,Streptomyces phage Bmoc,,,MT310865,NC_055842,Complete genome,dsDNA,bacteria,65.007
AT10B_S2_NODE_1_length_122269_cov_11.242561_202,ASR75479.1,68.3,63,20,0,2,64,3,65,6.909999999999999e-24,87.0,AT10B_S15_NODE_1_length_45468_cov_7,103329,ASR75479.1,hypothetical protein SEA_MILDRED21_72,Streptomyces phage Mildred21,65.0,MF155946.1,131976.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus mildred21,E,Streptomyces phage Mildred21,,,MF155946,NC_042008,Complete genome,dsDNA,bacteria,43.028999999999996
