qseqid_ID,genome_ncbi_acc,conserved_AA_#,qseqid_genome_length,sseqid_genome_length,virus,length,distance
AT10B_S15_NODE_1_length_45468_cov_7,KF835987.1,31.02,103329,170286.0,Pectobacterium bacteriophage PM2,94,0.99932
AT10B_S15_NODE_1_length_45468_cov_7,AB903967.1,26.0,103329,142094.0,Staphylococcus phage phiSA12,65,0.999364
AT10B_S15_NODE_1_length_45468_cov_7,JX997159.1,34.986,103329,326592.0,Paramecium bursaria Chlorella virus CVA-1,98,0.999512
AT10B_S15_NODE_1_length_45468_cov_7,KP339049.1,18.993,103329,147589.0,Enterococcus phage EFDG1,39,0.999546
AT10B_S15_NODE_1_length_45468_cov_7,KU935715.1,23.997,103329,234900.0,Acinetobacter phage vB_AbaM_ME3,57,0.999574
AT10B_S15_NODE_1_length_45468_cov_7,AE006468.2,65.088,103329,4857450.0,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,192,0.999921
AT60_S4_NODE_1_length_56564_cov_17,MK016490.1,102.9,50919,19679.0,Arthrobacter phage Anjali,210,0.991255
AT60_S4_NODE_1_length_56564_cov_17,MH626557.1,85.995,50919,30930.0,Eggerthella phage PMBT5,189,0.993696
AT60_S4_NODE_1_length_56564_cov_17,AP013544.1,94.0,50919,40564.0,uncultured phage_MedDCM-OCT-S45-C18,200,0.993835
AT60_S4_NODE_1_length_56564_cov_17,KR072689.1,90.072,50919,38261.0,Paracoccus phage Shpa,216,0.99394
AT60_S4_NODE_1_length_56564_cov_17,AY369265.2,94.956,50919,48177.0,Burkholderia phage Bcep1,193,0.994251
AT60_S4_NODE_1_length_56564_cov_17,AY939843.2,91.014,50919,45176.0,Prochlorococcus phage P-SSP7,197,0.994317
AT60_S4_NODE_1_length_56564_cov_17,KC821619.1,79.969,50919,39189.0,Cellulophaga phage phi18:1,211,0.994675
AT60_S4_NODE_1_length_56564_cov_17,KC821617.1,78.914,50919,38776.0,Cellulophaga phage phi17:1,211,0.994721
AT60_S4_NODE_1_length_56564_cov_17,GU071104.1,86.052,50919,47536.0,Cyanophage NATL2A-133,202,0.994756
AT60_S4_NODE_1_length_56564_cov_17,GU071100.1,85.042,50919,47055.0,Cyanophage 9515-10a,202,0.994792
AT60_S4_NODE_1_length_56564_cov_17,MN812206.1,75.993,50919,38028.0,Flavobacterium phage vB_FspS_filifjonk9-1,219,0.994874
AT60_S4_NODE_1_length_56564_cov_17,MN812227.1,75.993,50919,38501.0,Flavobacterium phage vB_FspS_mymlan6-1,219,0.994901
AT60_S4_NODE_1_length_56564_cov_17,MN812207.1,75.993,50919,39262.0,Flavobacterium phage vB_FspS_hattifnatt9-1,219,0.994944
AT60_S4_NODE_1_length_56564_cov_17,MN812224.1,74.898,50919,38527.0,Flavobacterium phage vB_FspS_mumin9-1,219,0.994976
AT60_S4_NODE_1_length_56564_cov_17,MF974397.1,82.056,50919,47866.0,Leptospira phage LE4,156,0.995016
AT60_S4_NODE_1_length_56564_cov_17,MF974396.1,82.056,50919,48288.0,Leptospira phage LE3,156,0.995037
AT60_S4_NODE_1_length_56564_cov_17,MN812229.1,73.008,50919,38134.0,Flavobacterium phage vB_FspS_sniff9-1,208,0.995081
AT60_S4_NODE_1_length_56564_cov_17,MN812231.1,73.008,50919,38214.0,Flavobacterium phage vB_FspS_snork6-1,208,0.995085
AT60_S4_NODE_1_length_56564_cov_17,MN812212.1,73.008,50919,38268.0,Flavobacterium phage vB_FspS_lillamy9-1,208,0.995088
AT60_S4_NODE_1_length_56564_cov_17,MN812219.1,73.008,50919,38385.0,Flavobacterium phage vB_FspS_morran9-1,208,0.995095
AT60_S4_NODE_1_length_56564_cov_17,AY212251.1,34.986,50919,16687.0,Streptococcus phage C1,102,0.996895
AT60_S4_NODE_1_length_56564_cov_17,AY236756.1,37.976,50919,36674.0,Lactobacillus phage phiJL-1,101,0.997399
AT60_S4_NODE_1_length_56564_cov_17,MF448561.1,32.015,50919,30926.0,Lactococcus phage 56003,95,0.997653
AT60_S4_NODE_1_length_56564_cov_17,FJ848882.1,32.032,50919,32182.0,Lactococcus phage CB13,91,0.997687
AT60_S4_NODE_1_length_56564_cov_17,HQ403646.1,35.024,50919,45530.0,Gordonia phage GTE2,88,0.997821
AT60_S4_NODE_1_length_56564_cov_17,JN986844.1,34.034,50919,43731.0,Escherichia phage vB_EcoP_ACG-C91,91,0.997843
AT60_S4_NODE_1_length_56564_cov_17,KM819695.1,31.02,50919,43642.0,Proteus phage PM 85,94,0.998032
AT60_S4_NODE_1_length_56564_cov_17,KP280062.1,37.037,50919,66708.0,Vibrio phage phi 1,91,0.998111
AT60_S4_NODE_1_length_56564_cov_17,MH675552.1,37.037,50919,102679.0,Bacteroides phage crAss001,91,0.998553
AT60_S4_NODE_1_length_56564_cov_17,JQ015307.1,37.026,50919,142349.0,Pectobacterium phage phiTE,102,0.998851
AT60_S4_NODE_1_length_56564_cov_17,GU070616.1,36.002,50919,145964.0,Salmonella phage PVPSE1,94,0.998903
AT60_S4_NODE_1_length_56564_cov_17,KM236245.1,39.008,50919,164302.0,Bacillus phage Mater,92,0.998913
AT60_S4_NODE_1_length_56564_cov_17,MN043729.1,38.024,50919,161583.0,Bacillus phage vB_BmeM-Goe8,97,0.998926
BA2_S12_NODE_1_length_51717_cov_5.409179,JN391180.1,206.778,47814,38684.0,Salmonella phage SPN1S,482,0.985657
BA2_S12_NODE_1_length_51717_cov_5.409179,DQ126339.2,198.172,47814,39104.0,Escherichia phage phiV10,481,0.98632
BA2_S12_NODE_1_length_51717_cov_5.409179,AY150271.2,197.956,47814,39672.0,Salmonella phage epsilon15,484,0.986424
BA2_S12_NODE_1_length_51717_cov_5.409179,KP966108.1,145.089,47814,36499.0,Burkholderia phage AP3,343,0.989675
BA2_S12_NODE_1_length_51717_cov_5.409179,CP000623.1,140.056,47814,35741.0,Burkholderia phage phiE202,328,0.989943
BA2_S12_NODE_1_length_51717_cov_5.409179,DQ087285.2,140.056,47814,37639.0,Burkholderia phage phiE52237,328,0.990166
BA2_S12_NODE_1_length_51717_cov_5.409179,MW072790.1,139.878,47814,37727.0,Burkholderia phage phiE094,342,0.990189
BA2_S12_NODE_1_length_51717_cov_5.409179,AB276040.1,138.168,47814,38760.0,Aresaunavirus RSA1,342,0.990424
BA2_S12_NODE_1_length_51717_cov_5.409179,MT701591.1,125.965,47814,38038.0,Burkholderia phage Mana,295,0.991197
BA2_S12_NODE_1_length_51717_cov_5.409179,MK599416.1,118.988,47814,45367.0,Salmonella phage Akira,253,0.992338
BA2_S12_NODE_1_length_51717_cov_5.409179,HM173637.1,107.868,47814,36661.0,Escherichia phage HK75,303,0.992338
BA2_S12_NODE_1_length_51717_cov_5.409179,JQ182726.1,107.868,47814,38759.0,Escherichia phage mEpX2,303,0.992524
BA2_S12_NODE_1_length_51717_cov_5.409179,JQ086373.1,106.959,47814,38964.0,Escherichia phage HK542,303,0.992605
BA2_S12_NODE_1_length_51717_cov_5.409179,JQ086372.1,106.959,47814,39026.0,Escherichia phage HK446,303,0.99261
BA2_S12_NODE_1_length_51717_cov_5.409179,KY979108.1,106.959,47814,40469.0,Escherichia phage ECP1,303,0.992731
BA2_S12_NODE_1_length_51717_cov_5.409179,KF766125.2,131.035,47814,60875.0,Shigella phage 75/02 Stx,365,0.992766
BA2_S12_NODE_1_length_51717_cov_5.409179,KJ603229.1,131.035,47814,62699.0,Shigella phage POCJ13,365,0.992886
BA2_S12_NODE_1_length_51717_cov_5.409179,JQ182734.1,106.05,47814,42780.0,Enterobacteria phage mEp043 c-1,303,0.992976
BA2_S12_NODE_1_length_51717_cov_5.409179,JQ182733.1,106.05,47814,44120.0,Enterobacteria phage mEp213,303,0.993079
BA2_S12_NODE_1_length_51717_cov_5.409179,AF157835.1,91.103,47814,36524.0,Hamiltonella phage APSE-1,233,0.993519
BA2_S12_NODE_1_length_51717_cov_5.409179,EU794049.1,92.898,47814,39867.0,Bacteriophage APSE-2,234,0.993643
BA2_S12_NODE_1_length_51717_cov_5.409179,MH898687.1,91.982,47814,40844.0,Edwardsiella phage Edno5,226,0.993775
BA2_S12_NODE_1_length_51717_cov_5.409179,LR597639.1,90.9,47814,45560.0,Escherichia phage Lambda_ev243,225,0.994159
BA2_S12_NODE_1_length_51717_cov_5.409179,AY052766.1,84.912,47814,40679.0,Salmonella phage ST64T,232,0.994243
BA2_S12_NODE_1_length_51717_cov_5.409179,MH443101.1,90.944,47814,47116.0,Erwinia phage vB_EhrS_59,232,0.994252
BA2_S12_NODE_1_length_51717_cov_5.409179,LR595866.1,90.9,47814,47142.0,Escherichia virus Lambda_2G7b,225,0.994256
BA2_S12_NODE_1_length_51717_cov_5.409179,AP014629.1,86.078,47814,43129.0,Edwardsiella phage GF-2,223,0.994321
BA2_S12_NODE_1_length_51717_cov_5.409179,KF811200.1,84.903,47814,43050.0,Acinetobacter phage IMEAB3,311,0.994394
BA2_S12_NODE_1_length_51717_cov_5.409179,LT714109.2,82.06,47814,40525.0,Lederbergvirus BTP1,220,0.994426
BA2_S12_NODE_1_length_51717_cov_5.409179,DQ003260.1,82.06,47814,41941.0,Salmonella phage SE1 (in:P22virus),220,0.994514
BA2_S12_NODE_1_length_51717_cov_5.409179,AF069529.1,76.96,47814,39732.0,Escherichia phage HK97,296,0.994726
BA2_S12_NODE_1_length_51717_cov_5.409179,JQ086369.1,76.96,47814,41468.0,Escherichia phage HK106,296,0.994828
BA2_S12_NODE_1_length_51717_cov_5.409179,JN699019.1,82.012,47814,48963.0,Mycobacterium phage Jeffabunny,203,0.994915
BA2_S12_NODE_1_length_51717_cov_5.409179,MH547045.1,76.072,47814,41969.0,Enterobacteria phage O276,296,0.994916
BA2_S12_NODE_1_length_51717_cov_5.409179,GU070616.1,163.986,47814,145964.0,Salmonella phage PVPSE1,362,0.994922
BA2_S12_NODE_1_length_51717_cov_5.409179,MK977715.1,76.944,47814,44104.0,Corynebacterium phage Adelaide,168,0.994977
BA2_S12_NODE_1_length_51717_cov_5.409179,MK359352.1,82.012,47814,50341.0,Mycobacterium phage JewelBug,203,0.994987
BA2_S12_NODE_1_length_51717_cov_5.409179,JQ182731.1,70.863,47814,37595.0,Enterobacteria phage mEp235,299,0.995022
BA2_S12_NODE_1_length_51717_cov_5.409179,JN049605.1,82.012,47814,51702.0,Mycobacterium phage EricB,203,0.995055
BA2_S12_NODE_1_length_51717_cov_5.409179,LR597635.1,78.144,47814,47224.0,Escherichia phage Lambda_ev099,296,0.995067
BA2_S12_NODE_1_length_51717_cov_5.409179,KF560334.1,82.012,47814,52122.0,Mycobacterium phage Zaka,203,0.995076
BA2_S12_NODE_1_length_51717_cov_5.409179,KF560332.1,82.012,47814,52873.0,Mycobacterium phage CloudWang3,203,0.995113
BA2_S12_NODE_1_length_51717_cov_5.409179,JX483873.1,73.92,47814,43444.0,Rhizobium phage RHEph01,220,0.99514
BA2_S12_NODE_1_length_51717_cov_5.409179,JQ086376.1,76.072,47814,47090.0,Escherichia phage HK630,296,0.995191
BA2_S12_NODE_1_length_51717_cov_5.409179,AF069308.1,70.863,47814,40751.0,Escherichia phage HK022,299,0.995199
BA2_S12_NODE_1_length_51717_cov_5.409179,JQ182735.1,76.072,47814,47288.0,Escherichia phage HK629,296,0.995201
BA2_S12_NODE_1_length_51717_cov_5.409179,LR595859.1,76.96,47814,48763.0,Escherichia virus Lambda_2B8,296,0.995219
BA2_S12_NODE_1_length_51717_cov_5.409179,AP008986.1,67.032,47814,46643.0,Xanthomonas phage OP2,147,0.995742
BA2_S12_NODE_1_length_51717_cov_5.409179,KU510289.1,65.016,47814,44885.0,Acinetobacter phage LZ35,126,0.995792
BA2_S12_NODE_1_length_51717_cov_5.409179,MF140411.1,74.022,47814,58150.0,Mycobacterium phage Findley,169,0.995809
BA2_S12_NODE_1_length_51717_cov_5.409179,MG944227.1,63.945,47814,46195.0,Xanthomonas phage XPP1,147,0.995919
BA2_S12_NODE_1_length_51717_cov_5.409179,MG944234.1,63.945,47814,46503.0,Xanthomonas phage XPV1,147,0.995932
BA2_S12_NODE_1_length_51717_cov_5.409179,HM624080.1,54.096,47814,34553.0,Pseudomonas phage PA1/KOR/2010,196,0.996059
BA2_S12_NODE_1_length_51717_cov_5.409179,MH023293.1,62.0,47814,46833.0,Escherichia phage vB_EcoS Sa179lw,125,0.99607
BA2_S12_NODE_1_length_51717_cov_5.409179,EU272036.1,54.096,47814,36632.0,Pseudomonas phage MP29,196,0.996156
BA2_S12_NODE_1_length_51717_cov_5.409179,MK524500.1,57.057,47814,41988.0,Mycobacterium phage Kevin1,143,0.996188
BA2_S12_NODE_1_length_51717_cov_5.409179,KU935729.1,57.984,47814,43478.0,Mycobacterium phage SkinnyPete,151,0.996189
BA2_S12_NODE_1_length_51717_cov_5.409179,MW314850.1,67.969,47814,59210.0,Gordonia phage Lilbeanie,167,0.99619
BA2_S12_NODE_1_length_51717_cov_5.409179,AY394005.1,54.096,47814,37611.0,Pseudomonas phage D3112,196,0.9962
BA2_S12_NODE_1_length_51717_cov_5.409179,MK977708.1,56.927,47814,42396.0,Mycobacterium phage Fulbright,151,0.996214
BA2_S12_NODE_1_length_51717_cov_5.409179,MH697576.1,57.984,47814,44333.0,Mycobacterium phage Aggie,151,0.996224
BA2_S12_NODE_1_length_51717_cov_5.409179,JN256079.1,57.057,47814,43036.0,Mycobacterium phage Charlie,143,0.996232
BA2_S12_NODE_1_length_51717_cov_5.409179,MH684921.1,57.023,47814,43077.0,Sphingomonas phage Scott,127,0.996236
BA2_S12_NODE_1_length_51717_cov_5.409179,HE584812.1,52.92,47814,36814.0,Casadabanvirus LPB1,196,0.996248
BA2_S12_NODE_1_length_51717_cov_5.409179,KU935730.1,56.927,47814,43679.0,Mycobacterium phage Pipsqueaks,151,0.996267
BA2_S12_NODE_1_length_51717_cov_5.409179,MG099948.1,56.927,47814,43886.0,Mycobacterium phage Philonius,151,0.996275
BA2_S12_NODE_1_length_51717_cov_5.409179,MK947460.1,56.94,47814,45126.0,Salmonella phage vB_SenS_SB28,130,0.996324
BA2_S12_NODE_1_length_51717_cov_5.409179,MG099936.1,56.056,47814,43779.0,Mycobacterium phage Andies,143,0.996328
BA2_S12_NODE_1_length_51717_cov_5.409179,MH697593.1,56.056,47814,44205.0,Mycobacterium phage Tapioca,143,0.996345
BA2_S12_NODE_1_length_51717_cov_5.409179,MK814758.1,56.927,47814,45680.0,Mycobacterium phage FirstPlacePfu,151,0.996347
BA2_S12_NODE_1_length_51717_cov_5.409179,KF416342.1,72.072,47814,70657.0,Mycobacterium phage Papyrus,168,0.99635
BA2_S12_NODE_1_length_51717_cov_5.409179,MK759854.1,56.007,47814,44605.0,Shigella phage DS8,127,0.996364
BA2_S12_NODE_1_length_51717_cov_5.409179,AM491472.1,56.007,47814,45051.0,Salmonella phage Vi II-E1,127,0.996381
BA2_S12_NODE_1_length_51717_cov_5.409179,KX017520.1,56.007,47814,45342.0,Salmonella phage 64795_sal3,127,0.996393
BA2_S12_NODE_1_length_51717_cov_5.409179,KX925554.1,96.105,47814,112523.0,Streptomyces phage BRock,215,0.996404
BA2_S12_NODE_1_length_51717_cov_5.409179,MH791410.1,56.007,47814,45881.0,Salmonella phage Seszw_1,127,0.996413
BA2_S12_NODE_1_length_51717_cov_5.409179,MH717097.1,56.007,47814,46667.0,Escherichia phage C1,127,0.996443
BA2_S12_NODE_1_length_51717_cov_5.409179,KX523699.2,56.007,47814,47564.0,Salmonella phage IME207,127,0.996477
BA2_S12_NODE_1_length_51717_cov_5.409179,MN692673.1,56.007,47814,47604.0,Salmonella phage VB_StyS_BS5,127,0.996478
BA2_S12_NODE_1_length_51717_cov_5.409179,KY860935.1,56.007,47814,47657.0,Salmonella phage LPST10,127,0.99648
BA2_S12_NODE_1_length_51717_cov_5.409179,MF974397.1,56.072,47814,47866.0,Leptospira phage LE4,163,0.996484
BA2_S12_NODE_1_length_51717_cov_5.409179,MF974396.1,56.072,47814,48288.0,Leptospira phage LE3,163,0.996499
BA2_S12_NODE_1_length_51717_cov_5.409179,MH791402.1,56.007,47814,48285.0,Salmonella phage Segz_1,127,0.996503
BA2_S12_NODE_1_length_51717_cov_5.409179,MN892486.1,56.056,47814,48916.0,Mycobacterium phage KilKor,143,0.996523
BA2_S12_NODE_1_length_51717_cov_5.409179,KR997932.1,64.998,47814,67277.0,Mycobacterium phage Godines,138,0.996611
BA2_S12_NODE_1_length_51717_cov_5.409179,AY129334.1,64.998,47814,67480.0,Mycobacterium phage Rosebush,138,0.996617
BA2_S12_NODE_1_length_51717_cov_5.409179,MN090155.1,53.975,47814,48939.0,Escherichia phage vB_EcoS_PHB17,127,0.996653
BA2_S12_NODE_1_length_51717_cov_5.409179,MN602266.1,68.04,47814,75087.0,Bacteriophage DSS3_VP1,210,0.996678
BA2_S12_NODE_1_length_51717_cov_5.409179,MF281061.1,52.934,47814,48699.0,Mycobacterium phage Ksquared,133,0.996709
BA2_S12_NODE_1_length_51717_cov_5.409179,KX648391.1,52.934,47814,49658.0,Mycobacterium phage Tortellini,133,0.996742
BA2_S12_NODE_1_length_51717_cov_5.409179,MN234172.1,52.934,47814,50415.0,Mycobacterium phage ThulaThula,133,0.996767
BA2_S12_NODE_1_length_51717_cov_5.409179,MG592410.1,66.048,47814,75880.0,Vibrio phage 1.026.O._10N.222.49.C7,192,0.996796
BA2_S12_NODE_1_length_51717_cov_5.409179,JF937105.1,70.074,47814,83724.0,Mycobacterium phage Rey,153,0.996804
BA2_S12_NODE_1_length_51717_cov_5.409179,KY985004.1,50.955,47814,49088.0,Escherichia phage vB_EcoS_SH2,129,0.996845
BA2_S12_NODE_1_length_51717_cov_5.409179,MT024866.1,50.048,47814,48399.0,Mycobacterium phage Willsammy,128,0.996879
BA2_S12_NODE_1_length_51717_cov_5.409179,LC516895.1,50.955,47814,50168.0,Escherichia phage vB_EcoS-DELF2,129,0.99688
BA2_S12_NODE_1_length_51717_cov_5.409179,MH051911.1,50.955,47814,50354.0,Enterobacteria phage vB_EcoS_IME18,129,0.996886
BA2_S12_NODE_1_length_51717_cov_5.409179,MF468274.1,50.955,47814,50403.0,Shigella phage Sfin-1,129,0.996887
BA2_S12_NODE_1_length_51717_cov_5.409179,JX912252.1,50.955,47814,50552.0,Escherichia phage ADB-2,129,0.996892
BA2_S12_NODE_1_length_51717_cov_5.409179,KX828710.1,50.955,47814,50552.0,Shigella phage SH6,129,0.996892
BA2_S12_NODE_1_length_51717_cov_5.409179,MF093736.1,50.955,47814,50564.0,Shigella phage vB_SsoS-ISF002,129,0.996892
BA2_S12_NODE_1_length_51717_cov_5.409179,HM035024.1,50.955,47814,50661.0,Shigella phage Shfl1,129,0.996895
BA2_S12_NODE_1_length_51717_cov_5.409179,MG711465.1,52.938,47814,61716.0,Faecalibacterium phage FP_Brigit,153,0.9971
BA2_S12_NODE_1_length_51717_cov_5.409179,MT658802.1,63.045,47814,83412.0,Mycobacterium phage Aziz,135,0.997117
BA2_S12_NODE_1_length_51717_cov_5.409179,MT657341.1,63.045,47814,83601.0,Mycobacterium phage Estes,135,0.997122
BA2_S12_NODE_1_length_51717_cov_5.409179,KY223999.1,63.045,47814,84303.0,Mycobacterium phage MrMagoo,135,0.997137
BA2_S12_NODE_1_length_51717_cov_5.409179,MT658803.1,61.963,47814,82356.0,Mycobacterium phage Reindeer,131,0.997144
BA2_S12_NODE_1_length_51717_cov_5.409179,JN882284.1,84.075,47814,147940.0,Cronobacter phage vB_CsaM_GAP31,177,0.997423
BA2_S12_NODE_1_length_51717_cov_5.409179,KF669651.1,40.976,47814,49246.0,Bacillus phage Glittering,104,0.997467
BA2_S12_NODE_1_length_51717_cov_5.409179,KC330684.1,40.976,47814,49259.0,Bacillus phage Andromeda,104,0.997467
BA2_S12_NODE_1_length_51717_cov_5.409179,KC330679.1,40.976,47814,49425.0,Bacillus phage Curly,104,0.997472
BA2_S12_NODE_1_length_51717_cov_5.409179,JX181824.1,81.993,47814,147745.0,Salmonella phage SSE121,181,0.997484
BA2_S12_NODE_1_length_51717_cov_5.409179,KF550303.1,81.066,47814,148567.0,Escherichia phage 4MG,177,0.997523
BA2_S12_NODE_1_length_51717_cov_5.409179,KC330680.1,40.04,47814,49458.0,Bacillus phage Eoghan,104,0.99753
BA2_S12_NODE_1_length_51717_cov_5.409179,KC330682.1,40.04,47814,49492.0,Bacillus phage Taylor,104,0.997531
BA2_S12_NODE_1_length_51717_cov_5.409179,MN184887.1,80.08,47814,147321.0,Erwinia phage pEp_SNUABM_01,176,0.997538
BA2_S12_NODE_1_length_51717_cov_5.409179,KF669659.1,40.04,47814,49836.0,Bacillus phage Riggi,104,0.99754
BA2_S12_NODE_1_length_51717_cov_5.409179,KC330683.1,40.04,47814,50161.0,Bacillus phage Finn,104,0.997548
BA2_S12_NODE_1_length_51717_cov_5.409179,KT934943.1,77.952,47814,142987.0,Klebsiella phage vB_KpnM_KB57,168,0.997549
BA2_S12_NODE_1_length_51717_cov_5.409179,KF669648.1,40.04,47814,50354.0,Bacillus phage Blastoid,104,0.997553
BA2_S12_NODE_1_length_51717_cov_5.409179,MN732867.1,80.004,47814,148842.0,Erwinia phage Hena1,177,0.997559
BA2_S12_NODE_1_length_51717_cov_5.409179,MT178275.1,77.952,47814,143800.0,Klebsiella phage KpS8,168,0.997559
BA2_S12_NODE_1_length_51717_cov_5.409179,MK024806.1,77.952,47814,145127.0,Proteus phage Mydo,168,0.997576
BA2_S12_NODE_1_length_51717_cov_5.409179,MG250486.1,77.952,47814,145759.0,Raoultella phage Ro1,168,0.997584
BA2_S12_NODE_1_length_51717_cov_5.409179,KY652726.1,77.952,47814,147443.0,Klebsiella phage vB_KpnM_BIS47,168,0.997605
BA2_S12_NODE_1_length_51717_cov_5.409179,AY349011.3,40.032,47814,63882.0,Burkholderia phage Bcep22,96,0.99785
BA2_S12_NODE_1_length_51717_cov_5.409179,AB231700.1,72.072,47814,162109.0,Microcystis virus Ma-LMM01,168,0.99794
BA2_S12_NODE_1_length_51717_cov_5.409179,MT234342.1,67.947,47814,151073.0,Agrobacterium phage OLIVR5,213,0.99795
BA2_S12_NODE_1_length_51717_cov_5.409179,JQ245707.1,70.928,47814,161440.0,Cyanophage S-TIM5,286,0.997966
BA2_S12_NODE_1_length_51717_cov_5.409179,KF356199.1,72.072,47814,169223.0,Microcystis phage MaMV-DC,168,0.998008
BA2_S12_NODE_1_length_51717_cov_5.409179,MN234234.1,37.96,47814,68762.0,Arthrobacter phage Lymara,104,0.998046
BA2_S12_NODE_1_length_51717_cov_5.409179,JF957059.1,50.96,47814,109270.0,Mycobacterium phage Optimus,130,0.998054
BA2_S12_NODE_1_length_51717_cov_5.409179,KU160660.1,37.96,47814,70265.0,Arthrobacter phage PrincessTrina,104,0.998071
BA2_S12_NODE_1_length_51717_cov_5.409179,MH588547.2,101.01,47814,317489.0,Caulobacter phage CcrSC,195,0.998341
BA2_S12_NODE_1_length_51717_cov_5.409179,MH588546.1,101.985,47814,322272.0,Caulobacter phage CcrBL9,195,0.998347
BA2_S12_NODE_1_length_51717_cov_5.409179,MH744419.1,31.04,47814,71020.0,Arthrobacter phage KBurrousTX,97,0.998433
BA2_S12_NODE_1_length_51717_cov_5.409179,MN094788.1,64.014,47814,221431.0,Achromobacter phage Motura,141,0.998573
BA2_S12_NODE_1_length_51717_cov_5.409179,HM114315.1,46.992,47814,159801.0,Acinetobacter phage 133,176,0.998642
BA2_S12_NODE_1_length_51717_cov_5.409179,HM004124.1,34.969,47814,169947.0,Acinetobacter phage Acj9,121,0.999036
BC2_S2_NODE_1_length_59166,MH153810.1,683.887,54198,61670.0,Gordonia phage Sour,2109,0.964586
BC2_S2_NODE_1_length_59166,MK059749.1,625.096,54198,72217.0,Mycobacterium phage CRB2,1736,0.970331
BC2_S2_NODE_1_length_59166,MH744423.1,587.633,54198,69448.0,Mycobacterium phage Saguaro,1566,0.971485
BC2_S2_NODE_1_length_59166,KR997932.1,504.198,54198,67277.0,Mycobacterium phage Godines,1375,0.975096
BC2_S2_NODE_1_length_59166,KX443696.1,475.912,54198,66507.0,Mycobacterium phage Laurie,1250,0.976343
BC2_S2_NODE_1_length_59166,AY129334.1,477.072,54198,67480.0,Mycobacterium phage Rosebush,1250,0.976475
BC2_S2_NODE_1_length_59166,KF024722.1,475.912,54198,67324.0,Mycobacterium phage TA17A,1250,0.976502
BC2_S2_NODE_1_length_59166,MN617843.1,422.682,54198,70992.0,Mycobacterium phage Quesadilla,1121,0.979742
BC2_S2_NODE_1_length_59166,MN586027.1,349.885,54198,60205.0,Arthrobacter phage Mufasa8,634,0.98165
BC2_S2_NODE_1_length_59166,JN698992.1,368.86,54198,67949.0,Mycobacterium phage Gadjet,1017,0.981881
BC2_S2_NODE_1_length_59166,MN096359.1,368.86,54198,69021.0,Mycobacterium phage Obutu,1017,0.982039
BC2_S2_NODE_1_length_59166,KF493879.1,364.898,54198,68196.0,Mycobacterium phage Bernardo,1010,0.982112
BC2_S2_NODE_1_length_59166,MH651189.1,268.11,54198,43099.0,Gordonia phage Schmidt,543,0.983466
BC2_S2_NODE_1_length_59166,MT639648.1,338.481,54198,69258.0,Mycobacterium phage Heath,1163,0.98355
BC2_S2_NODE_1_length_59166,MT553344.1,269.157,54198,44904.0,Gordonia phage TZGordon,555,0.983704
BC2_S2_NODE_1_length_59166,JF704104.1,338.481,54198,71092.0,Mycobacterium phage Zemanar,1163,0.983791
BC2_S2_NODE_1_length_59166,KT270441.1,338.481,54198,71214.0,Mycobacterium phage BrownCNA,1163,0.983806
